protein1	protein2	label	predict	predict_probability
AT1G71730	TEV_P3N-PIPO	0	0	0.0008361138170585036
AT5G24680	CaLCuV_Q96705	0	0	0.00043473904952406883
AT5G27680	TEV_NIa-Pro	0	0	0.0018784792628139257
AT1G23180	TuMV_P3	0	0	0.00023386921384371817
AT1G68300	TEV_P3N-PIPO	0	0	0.0003687631106004119
AT5G41970	PMTV_Q9IV52	0	0	0.00404526200145483
AT3G02950	TuMV_NIb	0	0	0.03442904353141785
AT5G08150	TuMV_6K2	0	0	0.0009273000760003924
AT4G15953	TuMV_6K1	0	0	0.00019983503443654627
AT1G09620	TuMV_NIb	1	0	0.43605589866638184
AT5G56300	TEV_VPg	0	0	0.0007417048327624798
AT3G22520	TuMV_NIb	0	0	0.010487805120646954
AT4G18570	CaLCuV_Q96705	0	0	0.0005085220909677446
AT5G50130	TuMV_6K2	0	0	0.0008469489403069019
AT5G36200	TEV_NIa-Pro	0	0	0.005726327653974295
AT3G50685	TEV_NIa-Pro	0	0	0.39793169498443604
AT5G56410	CaLCuV_Q96705	0	0	0.0006546754157170653
AT3G59910	CaMV_P03545	0	0	0.0019256355008110404
AT5G63420	TuMV_NIb	0	0	0.2603488862514496
AT5G02230	TEV_P3N-PIPO	0	0	0.00032553140772506595
AT4G31060	TEV_P3N-PIPO	0	0	0.0002450629835948348
AT1G28240	TEV_VPg	0	0	0.008052029646933079
AT4G38810	TuMV_P3	0	0	0.0005096092354506254
AT5G15140	CMV_Q66125	1	0	0.1221214160323143
AT5G35560	TEV_P3N-PIPO	0	0	0.0006346672307699919
AT5G07960	CaMV_P03552	0	0	0.018996484577655792
AT2G33840	TuMV_NIb	0	0	0.4450673460960388
AT4G16420	TuMV_NIb	1	0	0.11583949625492096
AT4G00620	TuMV_6K1	0	0	0.0007703820592723787
AT2G46640	TEV_VPg	0	0	0.000606934423558414
AT5G40600	TuMV_CP	0	0	0.00036293885204941034
AT3G46780	TEV_NIa-Pro	1	1	0.887050986289978
AT3G63370	TEV_VPg	0	0	0.0006807486061006784
AT3G12770	TEV_NIa-Pro	0	0	0.0010216740192845464
AT4G38213	TEV_P3N-PIPO	0	0	0.00021549710072577
AT5G20250	TuMV_CP	0	0	0.0005566602339968085
AT3G04860	TuMV_6K2	0	0	0.00502658449113369
AT1G32520	TuMV_NIb	1	0	0.07561778277158737
AT5G60950	TEV_VPg	1	0	0.05454052612185478
AT3G51780	TEV_P3N-PIPO	0	0	0.000660398683976382
AT2G38840	CaLCuV_Q96705	0	0	0.0003307692823000252
AT1G20100	TuMV_CI	1	0	0.061637017875909805
AT5G46795	TuMV_CI	0	0	0.001880187657661736
AT4G25450	TEV_NIa-Pro	1	0	0.001977977342903614
AT2G31970	CaLCuV_Q96706	0	0	0.022402355447411537
AT2G43410	CaLCuV_Q96702	0	0	0.0007342687458731234
AT4G02530	TuMV_CP	0	0	0.00956958532333374
AT3G26540	CaLCuV_Q96705	0	0	0.0003962996997870505
AT4G12060	TuMV_NIb	1	1	0.5391689538955688
AT3G06090	TEV_P3N-PIPO	0	0	0.0002893257769756019
AT4G35540	TuMV_CP	0	0	0.000529488839674741
AT4G30993	TEV_VPg	0	0	0.0022936752066016197
AT1G68185	TEV_NIa-Pro	0	0	0.030386094003915787
AT1G07485	TEV_P3N-PIPO	0	0	0.0010371127864345908
AT2G46535	TuMV_NIb	1	0	0.006798007991164923
AT5G20200	TuMV_NIb	1	0	0.042291294783353806
AT3G24516	CaLCuV_Q96707	0	0	0.005101751536130905
AT3G12780	TEV_VPg	1	1	0.9897881746292114
AT5G55840	TEV_VPg	0	0	0.0007113235187716782
AT5G43570	CaLCuV_Q96706	0	0	0.005895155481994152
AT4G37450	TuMV_CP	0	0	0.0025134102907031775
AT5G13920	TEV_P3N-PIPO	0	0	0.00019609718583524227
AT5G22220	TEV_NIa-Pro	0	0	0.009680204093456268
AT4G10500	CMV_P03605	0	0	0.010439183562994003
AT1G20330	TEV_VPg	0	0	0.04364962875843048
AT5G67265	TuMV_P3	0	0	0.001742699882015586
AT1G49850	CaLCuV_Q96705	0	0	0.0006337680970318615
AT5G61180	TuMV_CP	0	0	0.0004904890665784478
AT5G55700	CaLCuV_Q96705	0	0	0.000417164817918092
AT2G47150	CaLCuV_Q96707	0	0	0.02752799168229103
AT2G40290	TuMV_CI	0	0	0.03605087846517563
AT3G07525	CaLCuV_Q96707	0	0	0.007258773781359196
AT5G03080	TEV_P3N-PIPO	0	0	0.000691967667080462
AT1G72640	TuMV_CI	0	0	0.06346535682678223
AT5G53045	CaLCuV_Q96707	0	0	0.033423781394958496
AT5G58470	PVX_P09396	0	0	0.22139383852481842
AT1G20580	TuMV_P3	0	0	0.007594540249556303
AT2G43690	TuMV_6K1	0	0	0.00026519314269535244
AT3G26750	TuMV_CI	0	0	0.002495839726179838
AT3G18520	TEV_VPg	0	0	0.0014194443356245756
AT1G28500	TuMV_CI	0	0	0.004972992930561304
AT3G61410	CMV_P03605	0	0	0.0011117084650322795
AT1G09590	TuMV_CP	0	0	0.006778255570679903
AT2G44230	TuMV_NIb	1	0	0.16128899157047272
AT5G46800	TEV_VPg	1	1	0.8227638602256775
AT1G09950	TEV_NIa-Pro	0	0	0.001369086210615933
AT2G31810	TEV_P3N-PIPO	0	0	0.0006954627460800111
AT1G60720	TEV_P3N-PIPO	0	0	0.00105740234721452
AT1G08985	TEV_P3N-PIPO	0	0	0.0008270622347481549
AT1G32090	TEV_P3N-PIPO	0	0	0.0006504323682747781
AT5G37010	TEV_NIa-Pro	0	0	0.0017109415493905544
AT4G23090	TuMV_6K2	0	0	0.0009144503274001181
AT1G73260	TEV_VPg	1	0	0.05947813764214516
AT3G24240	BCTV_Q91J24	1	0	0.009339587762951851
AT1G18070	TuMV_6K2	0	0	0.0012275798944756389
AT5G01960	TuMV_CP	0	0	0.0020764137152582407
AT1G14990	CaLCuV_Q96702	0	0	0.00025186617858707905
AT3G23715	TEV_NIa-Pro	0	0	0.0028463194612413645
AT5G47790	TuMV_CP	0	0	0.002597845857962966
AT3G10040	TEV_P3N-PIPO	0	0	0.0003811158530879766
AT1G17090	CaLCuV_Q96707	0	0	0.005108017008751631
AT5G26270	TuMV_6K1	0	0	0.00043885118793696165
AT2G19360	TuMV_6K2	0	0	0.0010422479826956987
AT2G45640	TEV_NIa-Pro	0	0	0.018040157854557037
AT1G66590	CaLCuV_Q96707	0	0	0.007989932782948017
AT3G21140	CaLCuV_Q96707	0	0	0.11693134903907776
AT1G65680	TuMV_6K2	0	0	0.002999646123498678
AT3G17440	CaLCuV_Q96702	0	0	0.0019390326924622059
AT1G08910	TuMV_NIb	0	0	0.004255356732755899
AT1G71240	CMV_P06012	0	0	0.004061713349074125
AT5G44540	TEV_NIa-Pro	0	0	0.0008661538595333695
AT4G35700	CaLCuV_Q96707	0	0	0.008605294860899448
AT4G23110	TuMV_NIb	0	0	0.008547292090952396
AT4G16700	CaLCuV_Q96707	0	0	0.0267286766320467
AT5G52310	CaLCuV_Q96707	0	0	0.016019418835639954
AT1G20110	CaMV_P03545	0	0	0.02867802232503891
AT4G22300	TEV_P3N-PIPO	0	0	0.0005718926549889147
AT1G54680	TuMV_6K2	0	0	0.0020712839905172586
AT3G28670	CaLCuV_Q96702	0	0	0.0002691456174943596
AT4G10330	TEV_NIa-Pro	0	0	0.02958150953054428
ATCG00680	TEV_P3N-PIPO	0	0	0.001030730432830751
AT3G59280	CaLCuV_Q96707	0	0	0.05065426602959633
AT1G67070	TEV_NIa-Pro	0	0	0.010498156771063805
AT4G26145	TuMV_NIb	0	0	0.013056883588433266
AT3G42310	TuMV_CI	0	0	0.0012569178361445665
AT4G20690	TuMV_CP	0	0	0.00031729787588119507
AT2G37040	TuMV_6K1	1	0	0.0011566305765882134
AT3G25170	TuMV_6K2	0	0	0.0009091062238439918
AT5G17540	TEV_NIa-Pro	0	0	0.015671413391828537
AT5G18410	TuMV_CI	0	0	0.010279351845383644
AT1G44835	TCV_P17460	0	0	0.004637967795133591
AT3G63060	TEV_P3N-PIPO	0	0	0.00023221076116897166
AT1G80350	TuMV_NIb	0	0	0.4649538993835449
AT1G61140	TuMV_CI	0	0	0.019699404016137123
AT3G11825	TuMV_CI	0	0	0.0031914697028696537
AT3G23210	AMV_P03591	1	0	0.004377502016723156
AT5G13970	TEV_NIa-Pro	0	0	0.0015519674634560943
AT3G08970	TEV_NIa-Pro	0	0	0.005172692704945803
AT5G58760	TuMV_6K1	0	0	0.0003212965384591371
AT3G07510	TGMV_P03562	0	0	0.010062153451144695
AT1G09760	TEV_P3N-PIPO	0	0	0.0005789469578303397
AT5G44720	TuMV_NIb	1	0	0.4111214578151703
AT1G52825	TuMV_CP	0	0	0.0008471797918900847
AT5G38200	TuMV_CI	0	0	0.008464856073260307
AT2G32080	TEV_NIa-Pro	1	0	0.00242402171716094
AT4G18720	TuMV_6K1	0	0	0.0002623060718178749
AT2G30395	TuMV_P3	0	0	0.0011898339726030827
AT4G04330	TuMV_6K1	0	0	0.0004541970556601882
AT5G61605	TEV_NIa-Pro	0	0	0.0009310108725912869
AT5G13520	CMV_P06012	0	0	0.0033659215550869703
AT3G54750	TEV_NIa-Pro	0	0	0.0009508699295111
AT2G41750	TEV_VPg	0	0	0.0049223517999053
AT5G03420	TuMV_6K2	0	0	0.0007817422156222165
AT1G65270	TuMV_P3	0	0	0.004906369373202324
AT5G27000	TEV_VPg	0	0	0.004752305801957846
AT5G38140	TuMV_CI	0	0	0.0009932266548275948
AT4G01720	TEV_P3N-PIPO	0	0	0.00048685347428545356
AT5G54300	TEV_NIa-Pro	0	0	0.0010426511289551854
AT1G28305	TuMV_6K1	0	0	0.0005298126488924026
AT4G25150	TEV_VPg	0	0	0.008677450008690357
AT2G37930	TuMV_6K2	0	0	0.000587768736295402
AT3G06540	TuMV_6K2	0	0	0.0011868270812556148
AT1G01170	TEV_VPg	0	0	0.1266016960144043
AT4G22580	TEV_VPg	0	0	0.005796321202069521
AT1G73430	TuMV_P3	0	0	0.009051080793142319
AT5G58575	TYLCSV_P27266	0	0	0.008160905912518501
AT2G41840	TEV_VPg	0	0	0.030735110864043236
AT1G55590	TuMV_P3	0	0	0.0003661508671939373
AT5G57120	TEV_P3N-PIPO	0	0	0.0002904528519138694
AT3G09430	CaLCuV_Q96702	0	0	0.0007498611812479794
AT4G30820	TuMV_NIb	0	0	0.02959590032696724
AT5G36925	CaLCuV_Q96705	0	0	0.0003340297844260931
AT3G54210	TuMV_NIb	1	0	0.49160417914390564
AT1G58270	MYMIV_Q917N3	0	0	0.0008107280009426177
AT3G22530	TuMV_CP	0	0	0.0007679108530282974
AT4G18440	TuMV_NIb	0	1	0.5651513338088989
AT3G53830	CMV_P06011	0	0	0.0005206730565987527
AT4G14800	TEV_NIa-Pro	0	0	0.03468829765915871
AT5G41090	TuMV_CP	0	0	0.0006179690826684237
AT3G43580	CaLCuV_Q96706	0	0	0.0034266666043549776
AT5G62800	TuMV_6K1	0	0	0.0003319077077321708
AT4G23015	TuMV_CP	0	0	0.0004901349893771112
AT1G77540	TuMV_6K2	0	0	0.0020789841655641794
AT5G14010	CaLCuV_Q96707	0	0	0.020212804898619652
AT2G31432	CaLCuV_Q96707	0	0	0.004823821596801281
AT3G04160	CaLCuV_Q96702	0	0	0.0003840771096292883
AT2G34050	TuMV_6K1	0	0	0.0002907878370024264
AT1G49880	TEV_VPg	0	0	0.022447684779763222
AT3G04550	CaLCuV_Q96705	0	0	0.0011333056027069688
AT5G52190	CaLCuV_Q96707	0	0	0.02227693609893322
AT1G77525	TEV_VPg	0	0	0.009878446348011494
AT4G37210	TuMV_CP	0	0	0.0005278254393488169
AT3G02070	TuMV_CI	0	0	0.2923557162284851
AT1G03210	TuMV_6K2	0	0	0.0008160516154021025
AT3G28180	TEV_P3N-PIPO	0	0	0.0006598347099497914
AT2G35965	TEV_VPg	0	0	0.0006630802527070045
AT5G50750	TEV_P3N-PIPO	0	0	0.00220057787373662
AT3G21410	CMV_P06012	0	0	0.001292510307393968
AT1G70370	TuMV_NIb	1	0	0.10795913636684418
AT1G53120	BCTV_Q91J29	0	0	0.004595625679939985
AT5G64510	TuMV_CI	1	0	0.025768572464585304
AT2G21780	TuMV_CP	0	0	0.0010378407314419746
AT1G01453	TuMV_CP	0	0	0.0006270813755691051
AT1G09280	TuMV_CI	0	0	0.002580407075583935
AT3G44870	CaLCuV_Q96702	0	0	0.00023606581089552492
AT3G21710	CaLCuV_Q96707	0	0	0.010191000998020172
AT1G26630	TuMV_NIb	1	1	0.7599905729293823
AT5G63220	TEV_VPg	0	0	0.005411628168076277
AT3G13130	TEV_VPg	0	0	0.0009661277290433645
AT5G52980	TEV_NIa-Pro	0	0	0.0018272409215569496
AT5G62530	TEV_NIa-Pro	0	1	0.7081961035728455
AT2G19090	TuMV_CP	0	0	0.0007298524142242968
AT4G38150	TuMV_CP	0	0	0.002575717167928815
AT1G04570	MYMIV_Q917N3	0	0	0.0005985238822177052
AT2G26540	TEV_P3N-PIPO	0	0	0.0005867637228220701
AT5G08430	TuMV_CI	0	0	0.004050191026180983
AT3G57340	TEV_VPg	0	0	0.007552271708846092
AT4G31790	TuMV_CI	0	0	0.006517147179692984
AT5G03670	CaLCuV_Q96702	0	0	0.0005815670592710376
AT4G31300	TEV_NIa-Pro	1	0	0.45148083567619324
AT2G19390	TEV_P3N-PIPO	0	0	0.0003804056905210018
AT2G23540	TEV_P3N-PIPO	0	0	0.0008681985200382769
AT5G38720	TuMV_NIb	0	0	0.05438457801938057
AT5G09810	TEV_NIa-Pro	1	1	0.6520489454269409
AT4G32230	CaLCuV_Q96706	0	0	0.0015991422114893794
ATMG00960	TEV_VPg	0	0	0.0016280922573059797
AT2G07724	TEV_P3N-PIPO	0	0	0.0003400825953576714
AT4G14530	TEV_NIa-Pro	0	0	0.0008236050489358604
AT3G52580	TEV_NIa-Pro	1	1	0.5665218234062195
AT1G64650	TuMV_P3	0	0	0.006559981033205986
AT3G26085	TEV_VPg	0	0	0.0077638160437345505
AT5G62630	TuMV_CP	0	0	0.0013225575676187873
AT4G36550	TuMV_P3	0	0	0.00020037003559991717
AT3G03990	TuMV_CI	0	0	0.026015307754278183
AT1G09050	TEV_NIa-Pro	0	0	0.0013428815873339772
AT1G29240	TEV_VPg	0	0	0.0007810437236912549
AT3G29330	TEV_P3N-PIPO	0	0	0.0003600150521378964
AT3G51590	CaLCuV_Q96706	1	1	0.9319351315498352
AT1G02145	TuMV_6K2	0	0	0.0015557182487100363
AT5G14080	TuMV_NIb	0	0	0.011311070993542671
AT4G28190	CaLCuV_Q96707	1	0	0.014432786032557487
AT5G54060	TEV_NIa-Pro	0	0	0.016838882118463516
AT5G57510	TEV_P3N-PIPO	0	0	0.0010687388712540269
AT2G39740	TEV_NIa-Pro	0	0	0.006736254785209894
AT3G26235	TEV_P3N-PIPO	0	0	0.00017307251982856542
AT2G28150	TuMV_6K1	0	0	0.0009464112808927894
AT1G49650	TuMV_CI	0	0	0.04072646051645279
AT5G10450	TEV_VPg	1	0	0.17718353867530823
AT5G11780	TuMV_NIb	0	0	0.03394731879234314
AT1G26840	CaLCuV_Q96702	0	0	0.00028544009546749294
AT3G10870	TuMV_CI	0	0	0.01044166088104248
AT5G20885	TEV_P3N-PIPO	0	0	0.0008855162304826081
AT2G31345	TEV_NIa-Pro	0	0	0.004187287297099829
AT5G02680	TEV_P3N-PIPO	0	0	0.0002386597916483879
AT1G08140	CaLCuV_Q96706	0	0	0.012642055749893188
AT3G45730	TEV_VPg	0	0	0.0005982626462355256
AT5G45310	TuMV_CI	0	0	0.0033191214315593243
AT5G27170	TuMV_NIb	0	0	0.0065238806419074535
AT5G57450	TEV_VPg	0	0	0.0032854413148015738
AT2G37580	TuMV_P3	0	0	0.0004277156258467585
AT1G19240	TEV_VPg	0	0	0.0172523632645607
AT1G53645	TEV_VPg	0	0	0.043365344405174255
AT3G14560	TuMV_NIb	0	0	0.009054134599864483
AT5G09310	TuMV_6K1	0	0	0.001131599536165595
AT4G28580	TEV_NIa-Pro	0	0	0.0006153290742076933
AT3G29152	TEV_NIa-Pro	0	0	0.0030123319011181593
AT3G06610	TuMV_NIb	0	0	0.09112616628408432
AT5G06270	TuMV_CP	0	0	0.002586713060736656
AT5G56190	TEV_NIa-Pro	0	0	0.005286110565066338
AT2G44200	TuMV_P3	0	0	0.0005518787074834108
AT5G55730	TuMV_P3	0	0	0.01249135285615921
AT1G64800	TuMV_NIb	0	0	0.004121487960219383
AT2G05840	TuMV_CI	1	0	0.04856410250067711
AT1G65290	CaLCuV_Q96705	0	0	0.002323563676327467
AT3G15110	TuMV_6K1	0	0	0.003788996022194624
AT3G25780	TuMV_6K2	0	0	0.027742139995098114
AT1G20410	TuMV_NIb	1	0	0.024484854191541672
AT2G28900	TEV_P3N-PIPO	0	0	0.00208670599386096
AT2G30430	TuMV_P3	0	0	0.000324901076965034
AT3G21980	CaLCuV_Q96705	0	0	0.00041656216490082443
AT4G31320	TuMV_6K1	0	0	0.0027721833903342485
AT2G23445	TEV_NIa-Pro	0	0	0.0008167392225004733
AT1G31243	TuMV_NIb	0	0	0.0017411295557394624
AT5G04790	TEV_P3N-PIPO	0	0	0.000294021621812135
AT4G36050	TuMV_P3	0	0	0.0001950002770172432
AT1G10930	TuMV_6K2	0	0	0.0004812174302060157
AT2G20940	CaLCuV_Q96702	0	0	0.002040834166109562
AT5G26650	TEV_VPg	0	0	0.0006672057206742465
AT3G56170	TuMV_CI	0	0	0.014562994241714478
AT5G03370	TuMV_CI	0	0	0.4544205665588379
AT3G26000	TuMV_NIb	1	0	0.01838694140315056
AT5G22040	BWYV_P09515	0	0	0.007155884522944689
AT1G77080	TuMV_6K1	0	0	0.0012346361763775349
AT1G17380	TuMV_NIb	0	0	0.010640531778335571
AT2G31320	TuMV_NIb	0	0	0.07711739093065262
AT3G04735	CaLCuV_Q96705	0	0	0.00032104391721077263
AT4G13870	TEV_VPg	0	0	0.002527740318328142
AT5G20070	TEV_P3N-PIPO	0	0	0.00042294873856008053
AT2G05230	TuMV_P3	0	0	0.00048312870785593987
AT1G18080	TuMV_6K2	0	0	0.04297235608100891
AT1G47820	TEV_P3N-PIPO	0	0	0.0006416135584004223
AT5G15390	TEV_P3N-PIPO	0	0	0.00021497686975635588
AT4G37000	TuMV_CI	0	0	0.018623806536197662
AT1G63860	TuMV_NIb	0	0	0.008509548380970955
AT5G42620	TuMV_NIb	1	0	0.023787137120962143
AT1G49410	CaLCuV_Q96705	0	0	0.0009382760617882013
AT4G16180	TuMV_CI	0	0	0.008395969867706299
AT4G34930	PVX_P07698	0	0	0.004380716010928154
AT4G27420	TuMV_CP	0	0	0.0033677597530186176
AT2G21470	CaLCuV_Q96706	0	0	0.044212326407432556
AT2G46400	TEV_NIa-Pro	0	0	0.0009395177476108074
AT5G63530	TEV_P3N-PIPO	0	0	0.0013501843204721808
AT4G34290	TEV_P3N-PIPO	0	0	0.0013535659527406096
AT4G31270	TuMV_CI	0	0	0.0014782469952479005
AT5G04240	TuMV_CP	0	0	0.0002880516985896975
AT4G28610	TuMV_NIb	1	1	0.793655276298523
ATMG00960	TuMV_P3	0	0	0.0007736023981124163
AT3G24420	TEV_NIa-Pro	0	0	0.013895771466195583
AT5G15880	TEV_VPg	0	0	0.004265963099896908
AT3G25210	TuMV_P3	0	0	0.0005980859277769923
AT4G08895	TuMV_CI	0	0	0.004952088929712772
ATCG00140	TuMV_CP	0	0	0.012764462269842625
AT1G44090	TEV_NIa-Pro	0	0	0.0041467417031526566
AT1G48010	TEV_P3N-PIPO	0	0	0.00020959590619895607
AT3G19780	TEV_NIa-Pro	0	0	0.002027972834184766
AT1G14880	TEV_P3N-PIPO	0	0	0.0032443515956401825
AT1G78620	TuMV_CP	0	0	0.001527145504951477
AT3G11890	TEV_P3N-PIPO	0	0	0.00022753227676730603
AT3G44440	TuMV_CI	0	0	0.0012965846108272672
AT2G34270	TEV_VPg	0	0	0.0009314065682701766
AT1G67620	TuMV_6K1	0	0	0.0005822484381496906
AT5G61850	CaLCuV_Q96702	0	0	0.00023834322928451002
AT4G17020	TEV_VPg	0	0	0.008907409384846687
AT2G02590	TuMV_P3	0	0	0.0015504889888688922
AT5G53460	CaMV_P03552	0	0	0.07597124576568604
AT3G01500	TuMV_CI	0	1	0.7782832980155945
AT2G30250	TuMV_6K2	0	0	0.0011796369217336178
AT5G64980	TEV_P3N-PIPO	0	0	0.00028938535251654685
AT3G57800	TEV_VPg	0	0	0.004174969624727964
ATCG01060	CaLCuV_Q96706	0	0	0.2741399109363556
AT4G35250	TEV_NIa-Pro	1	0	0.03325463458895683
AT3G01880	TEV_P3N-PIPO	0	0	0.00015095510752871633
AT2G39460	CaLCuV_Q96705	0	0	0.009178143925964832
AT1G80030	CMV_Q66125	1	0	0.146789088845253
AT3G53920	TEV_P3N-PIPO	0	0	0.00028332878719083965
AT1G13360	TEV_P3N-PIPO	0	0	0.001291795284487307
AT3G61680	TuMV_6K1	0	0	0.0003423017624299973
AT2G38830	TuMV_P3	0	0	0.0005402198294177651
AT3G28925	TuMV_NIb	0	0	0.00237372238188982
AT5G60390	TuMV_6K2	0	0	0.06707649677991867
AT2G16980	CaLCuV_Q96707	0	0	0.0062614381313323975
AT2G21595	CaLCuV_Q96705	0	0	0.00022912757412996143
AT1G03700	TuMV_CI	0	0	0.01028310228139162
AT1G51580	TuMV_CI	0	0	0.03880883380770683
AT3G05858	CaLCuV_Q96705	0	0	0.0011236040154471993
AT2G06908	TEV_NIa-Pro	0	0	0.0015829335898160934
AT2G07690	TuMV_P3	0	0	0.007296737749129534
AT3G14300	TEV_VPg	0	0	0.015306951478123665
AT5G34930	TuMV_NIb	0	0	0.05442522466182709
AT1G09190	TuMV_CI	0	0	0.002867039991542697
AT5G44650	CaLCuV_Q96707	0	0	0.05837290734052658
AT2G29040	TuMV_CI	0	0	0.004503588657826185
AT2G46535	TEV_P3N-PIPO	0	0	0.0003772556083276868
AT3G04890	PMTV_Q9IV52	0	0	0.003867771942168474
AT4G17230	TEV_P3N-PIPO	0	0	0.0006649740389548242
AT1G62200	TuMV_6K2	0	0	0.0034636240452528
AT1G69740	TuMV_6K1	0	0	0.0007804626948200166
AT1G64107	TuMV_NIb	0	0	0.003910235594958067
AT4G33160	TuMV_NIb	0	0	0.009036090224981308
AT4G38495	CMV_P06011	0	0	0.0016348952194675803
AT4G03240	TuMV_6K2	0	0	0.0030445840675383806
AT4G01050	TEV_P3N-PIPO	0	0	0.00275857443921268
AT2G19360	TEV_VPg	0	0	0.003244617022573948
AT5G21990	TEV_P3N-PIPO	0	0	0.0007013073773123324
AT2G39980	TEV_VPg	0	0	0.05432237312197685
AT4G38495	TEV_NIa-Pro	0	0	0.007333084009587765
AT2G20740	TEV_NIa-Pro	0	0	0.024556057527661324
AT4G31170	TEV_VPg	0	0	0.0026274521369487047
AT2G28380	TuMV_CP	0	0	0.0007018111646175385
AT1G21280	TEV_NIa-Pro	0	0	0.012712751515209675
AT1G52730	CaLCuV_Q96707	1	1	0.710181474685669
AT4G24190	TuMV_CI	0	1	0.6468304991722107
AT4G25100	TuMV_CI	1	0	0.17996887862682343
AT1G11110	TEV_P3N-PIPO	0	0	0.0003382472787052393
AT2G25270	CaLCuV_Q96706	0	0	0.05112894997000694
AT4G24510	TuMV_P3	0	0	0.0005091771017760038
AT4G28100	TEV_P3N-PIPO	0	0	0.0013659012038260698
AT1G03440	CaLCuV_Q96706	1	1	0.8958970904350281
AT1G68725	TEV_VPg	0	0	0.012354426085948944
AT3G15110	TuMV_6K2	0	0	0.015206711366772652
AT1G01690	TEV_VPg	0	0	0.0007192583871074021
AT2G26210	TEV_VPg	0	0	0.0017094543436542153
AT3G48880	TEV_NIa-Pro	0	0	0.0010393530828878284
AT1G10510	TuMV_6K2	0	0	0.0008169412612915039
AT3G62410	PVX_P09396	0	0	0.14940807223320007
AT3G18390	TEV_P3N-PIPO	0	0	0.00017823933740146458
AT1G29435	CaLCuV_Q96707	0	0	0.0005919125396758318
AT5G28340	TEV_VPg	0	0	0.0004947319393977523
AT3G23890	TEV_P3N-PIPO	0	0	0.0012853703228756785
AT3G29173	TEV_P3N-PIPO	0	0	0.0002282610657857731
AT2G47300	TEV_P3N-PIPO	0	0	0.0003283440601080656
AT3G15930	CaLCuV_Q96707	0	0	0.0018237350741401315
AT4G11260	TEV_VPg	0	0	0.07148020714521408
AT1G20300	TuMV_CP	0	0	0.001051111496053636
AT5G23210	TEV_P3N-PIPO	0	0	0.0005727034877054393
AT1G55370	TuMV_6K2	0	0	0.0013980516232550144
AT3G09310	TEV_NIa-Pro	0	0	0.00809672474861145
AT5G46630	CaMV_P03545	1	0	0.01664269156754017
AT2G42270	CaLCuV_Q96707	0	0	0.04565612971782684
AT1G52343	CaLCuV_Q96706	0	0	0.00858832336962223
AT5G55565	TEV_P3N-PIPO	0	0	0.0002563703747000545
AT4G38820	TuMV_6K2	0	0	0.00042040427797473967
AT2G18880	TEV_NIa-Pro	0	0	0.0007895439630374312
AT5G20230	TuMV_NIb	0	0	0.17391927540302277
AT1G30610	TuMV_6K1	0	0	0.00023785651137586683
AT2G02970	TuMV_NIb	0	0	0.07388286292552948
AT5G41790	TuMV_NIb	0	0	0.015819601714611053
AT5G10810	TEV_P3N-PIPO	0	0	0.0004503701056819409
AT5G65650	TuMV_CP	0	0	0.003374544670805335
AT2G01430	TGMV_P03562	0	0	0.010333320125937462
AT2G15325	TuMV_6K2	0	0	0.0003999921027570963
AT2G42440	TEV_VPg	0	0	0.0019242301350459456
AT1G23290	TEV_NIa-Pro	0	0	0.17175248265266418
AT3G06210	TGMV_P03562	0	0	0.0017575048841536045
AT2G04530	TuMV_P3	0	0	0.0008876353385858238
AT5G45020	TuMV_CP	0	0	0.008954501710832119
AT5G41800	TuMV_6K2	0	0	0.004491500556468964
AT5G35680	TuMV_6K2	0	0	0.005838003940880299
AT4G14530	TuMV_CP	0	0	0.00029366527451202273
AT3G53540	TEV_P3N-PIPO	0	0	0.000469096761662513
AT1G63850	CaLCuV_Q96702	0	0	0.001518831355497241
AT3G50910	TEV_VPg	0	0	0.002383249578997493
AT3G16100	CaLCuV_Q96706	1	1	0.5307039022445679
AT2G23910	TEV_VPg	0	0	0.004566622897982597
AT2G11005	BCTV_Q91J29	0	0	0.010033561848104
AT3G46550	PVX_P07698	0	0	0.015657218173146248
AT1G07330	CaLCuV_Q96702	0	0	0.00039896316593512893
AT1G07150	TuMV_6K1	0	0	0.0003631134459283203
AT2G47700	TuMV_NIb	0	0	0.013770313933491707
AT2G44430	CaLCuV_Q96707	0	0	0.026796739548444748
AT3G43415	TuMV_CP	0	0	0.00028757425025105476
AT5G64390	TEV_VPg	0	0	0.00270013976842165
AT3G60790	TEV_VPg	0	0	0.0010327710770070553
AT3G06540	CaLCuV_Q96706	0	0	0.021232066676020622
AT3G24040	TuMV_NIb	1	0	0.31408417224884033
AT5G40280	TEV_NIa-Pro	0	0	0.0012308810837566853
AT4G20230	TEV_NIa-Pro	0	0	0.001361624919809401
AT1G76920	TuMV_P3	0	0	0.0004759200965054333
AT3G14730	TEV_NIa-Pro	0	0	0.0009735029307194054
AT1G02410	TEV_NIa-Pro	0	0	0.007904217578470707
AT4G11170	TuMV_P3	0	0	0.0006059284787625074
AT2G26210	TuMV_NIb	0	0	0.0516960509121418
AT4G30200	TuMV_6K1	0	0	0.00046105068759061396
AT1G80450	TEV_VPg	0	0	0.0017619745340198278
AT3G63520	TEV_P3N-PIPO	0	0	0.0003893508401233703
AT3G46300	TuMV_NIb	0	0	0.007220718543976545
AT1G03790	TuMV_6K2	0	0	0.0013598987134173512
AT5G17710	CaLCuV_Q96705	0	0	0.004503494594246149
